path_id,source_id,destination_id,width
451,172,262,1
452,262,148,1
453,148,238,1
454,115,167,1
455,137,212,1
456,212,300,1
457,300,224,1
458,224,366,1
459,366,272,1
460,289,180,1
461,180,356,1
462,356,190,1
463,190,304,1
464,48,113,2
465,189,208,1
466,208,369,1
467,171,283,1
468,283,199,1
469,195,279,1
470,279,361,1
471,361,100,1
472,100,180,1
473,180,353,1
474,173,224,1
475,224,287,1
476,287,329,1
477,248,207,1
478,207,302,1
479,175,262,1
480,35,247,4
481,247,397,4
482,397,119,4
483,119,88,4
484,88,167,4
485,167,82,4
486,82,200,4
487,200,318,4
488,318,279,4
489,279,195,4
490,195,378,4
491,378,357,4
492,21,95,1
493,95,294,1
494,294,319,1
495,319,308,1
496,178,323,1
497,323,318,1
498,116,142,1
499,142,175,1
500,132,95,1
501,95,294,1
502,50,221,1
503,221,311,1
504,311,380,1
505,380,341,1
506,341,53,1
507,167,173,1
508,119,165,1
509,165,75,1
510,75,368,1
511,159,169,1
512,169,211,1
513,147,150,1
514,150,157,1
515,11,127,1
516,55,86,1
517,82,184,1
518,184,128,1
519,114,95,1
520,95,272,1
521,272,366,1
522,21,150,1
523,150,266,1
524,266,250,1
525,173,240,1
526,240,212,1
527,212,199,1
528,175,68,1
529,68,252,1
530,5,150,1
531,150,182,1
532,182,367,1
533,367,75,1
534,75,368,1
535,368,339,1
536,173,224,2
537,224,287,2
538,277,293,1
539,86,294,1
540,294,319,1
541,123,342,1
542,342,354,1
543,354,381,1
544,103,221,1
545,221,163,1
546,122,169,1
547,169,332,1
548,332,75,1
549,75,297,1
550,297,183,1
551,175,172,2
552,172,92,2
553,92,44,2
554,44,280,2
555,280,237,2
556,237,27,2
557,27,150,2
558,150,224,2
559,224,367,2
560,367,210,2
561,210,281,2
562,281,277,2
563,182,380,1
564,380,287,1
565,70,262,1
566,262,327,1
567,134,174,1
568,174,155,1
569,118,289,1
570,149,251,1
571,251,249,1
572,249,112,1
573,112,390,1
574,390,193,1
575,193,218,1
576,40,127,1
577,127,157,1
578,67,167,1
579,167,174,1
580,174,302,1
581,302,278,1
582,278,316,1
583,316,375,1
584,375,298,1
585,298,365,1
586,365,364,1
587,364,85,1
588,167,4,1
589,4,232,1
590,128,380,1
591,70,92,1
592,92,372,1
593,23,63,1
594,157,284,1
595,76,172,1
596,172,388,1
597,388,43,1
598,43,219,1
599,5,294,1
600,294,358,1
601,358,287,1
602,183,367,1
603,367,210,1
604,210,281,1
605,281,211,1
606,199,328,1
607,328,293,1
608,0,151,1
609,60,331,1
610,331,357,1
611,121,281,2
612,281,210,2
613,210,368,2
614,368,339,2
615,195,93,1
616,93,318,1
617,113,231,1
618,59,266,1
619,34,244,1
620,244,300,1
621,300,134,1
622,12,56,1
623,137,212,1
624,319,176,1
625,176,221,1
626,221,333,1
627,119,88,1
628,88,127,1
629,23,155,1
630,155,250,1
631,39,88,1
632,88,127,1
633,4,107,1
634,95,272,1
635,272,259,1
636,129,320,1
637,21,115,1
638,115,182,1
639,127,220,1
640,220,283,1
641,283,267,1
642,267,203,1
643,203,211,1
644,183,367,1
645,367,210,1
646,210,281,1
647,281,121,1
648,121,293,1
649,54,60,1
650,60,249,1
651,267,283,1
652,283,302,1
653,48,65,1
654,18,82,1
655,88,106,1
656,106,397,1
657,397,137,1
658,10,115,1
659,115,297,1
660,297,75,1
661,20,112,1
662,112,390,1
663,390,335,1
664,335,273,1
665,273,97,1
666,59,397,1
667,397,247,1
668,247,158,1
669,158,122,1
670,106,119,1
671,34,115,1
672,115,380,1
673,380,311,1
674,311,295,1
675,25,292,1
676,157,109,1
677,109,232,1
678,158,281,1
679,281,278,1
680,278,302,1
681,302,240,1
682,281,210,1
683,210,367,1
684,367,380,1
685,56,237,1
686,237,280,1
687,280,219,1
688,61,244,4
689,244,63,4
690,63,231,4
691,169,248,1
692,49,246,1
693,212,310,1
694,310,309,1
695,309,375,1
696,375,298,1
697,298,365,1
698,365,364,1
699,364,330,1
700,330,271,1
701,271,314,1
702,4,178,2
703,156,280,1
704,280,237,1
705,237,86,1
706,86,294,1
707,224,287,1
708,287,225,1
709,225,333,1
710,333,404,1
711,404,360,1
712,54,60,1
713,60,135,1
714,97,190,1
715,190,356,1
716,356,180,1
717,180,353,1
718,353,366,1
719,37,388,1
720,388,102,1
721,102,187,1
722,187,38,1
723,38,369,1
724,295,221,1
725,221,103,1
726,103,85,1
727,85,364,1
728,364,325,1
729,325,324,1
730,324,346,1
731,346,321,1
732,72,340,1
733,340,336,1
734,336,374,1
735,121,211,1
736,76,70,1
737,70,116,1
738,10,150,1
739,150,88,1
740,97,162,1
741,179,366,1
742,366,353,1
743,353,124,1
744,124,356,1
745,356,190,1
746,171,275,1
747,275,259,1
748,259,272,1
749,272,311,1
750,311,176,1
751,38,60,1
752,60,69,1
753,69,92,1
754,83,370,1
755,370,339,1
756,339,368,1
757,368,290,1
758,290,212,1
759,212,302,1
760,182,127,1
761,127,184,1
762,250,212,1
763,212,355,1
764,355,375,1
765,375,324,1
766,98,142,1
767,3,132,1
768,40,127,1
769,127,341,1
770,341,259,1
771,75,332,1
772,332,137,1
773,206,275,1
774,275,380,1
775,217,194,1
776,194,299,1
777,299,269,1
778,266,341,1
779,341,366,1
780,366,287,1
781,287,311,1
782,293,403,1
783,403,298,1
784,298,365,1
785,365,339,1
786,339,370,1
787,370,221,1
788,221,311,1
789,198,351,1
790,351,336,1
791,336,79,1
792,79,337,1
793,337,265,1
794,265,271,1
795,215,83,1
796,83,85,1
797,85,364,1
798,364,325,1
799,325,298,1
800,298,375,1
801,375,169,1
802,169,248,1
803,172,388,1
804,388,62,1
805,62,219,1
806,319,329,1
807,329,287,1
808,287,380,1
809,128,259,1
810,259,366,1
811,10,32,1
812,23,173,1
813,173,240,1
814,240,130,1
815,119,255,1
816,255,267,1
817,267,169,1
818,169,293,1
819,26,128,1
820,128,306,1
821,306,75,1
822,75,368,1
823,107,323,1
824,323,318,1
825,318,93,1
826,93,372,1
827,259,380,1
828,380,311,1
829,311,308,1
830,62,218,1
831,113,127,1
832,127,150,1
833,85,312,1
834,312,215,1
835,74,231,1
836,157,380,1
837,380,311,1
838,311,349,1
839,349,333,1
840,59,182,1
841,182,179,1
842,40,65,1
843,60,69,1
844,69,335,1
845,335,162,1
846,182,104,1
847,104,278,1
848,278,196,1
849,196,277,1
850,277,346,1
851,180,48,1
852,48,173,1
853,173,266,1
854,321,292,1
855,292,328,1
856,328,310,1
857,310,226,1
858,226,297,1
859,297,259,1
860,259,366,1
861,126,69,1
862,69,252,1
863,25,247,1
864,247,267,1
865,267,278,1
866,10,113,1
867,82,200,1
868,200,303,1
869,303,162,1
870,115,240,1
871,240,212,1
872,212,207,1
873,219,356,1
874,356,180,1
875,180,353,1
876,353,366,1
877,366,287,1
878,287,380,1
879,34,115,1
880,115,306,1
881,306,75,1
882,75,368,1
883,368,339,1
884,339,370,1
885,370,85,1
886,129,196,1
887,196,278,1
888,278,206,1
889,206,275,1
890,275,224,1
891,104,207,1
892,207,169,1
893,169,277,1
894,277,292,1
895,190,99,1
896,99,92,1
897,92,70,1
898,70,230,1
899,50,215,1
900,11,272,1
901,272,311,1
902,311,163,1
903,62,219,1
904,219,356,1
905,356,180,1
906,180,166,1
907,166,308,1
908,308,163,1
909,163,349,1
910,349,370,1
911,163,349,1
912,349,50,1
913,50,296,1
914,296,265,1
915,44,92,1
916,92,70,1
917,70,262,1
918,262,249,1
919,4,10,1
920,83,221,1
921,221,311,1
922,311,380,1
923,380,183,1
924,37,388,1
925,388,102,1
926,102,262,1
927,262,362,1
928,163,295,1
929,109,128,1
930,128,240,1
931,240,389,1
932,267,255,1
933,255,300,1
934,300,224,1
935,224,366,1
936,35,247,1
937,247,267,1
938,267,255,1
939,255,300,1
940,300,115,1
941,115,128,1
942,10,313,1
943,313,272,1
944,18,65,1
945,95,178,1
946,12,128,1
947,128,179,1
948,75,368,1
949,368,339,1
950,339,370,1
951,370,271,1
952,271,215,1
953,265,271,1
954,271,286,1
955,272,353,1
956,86,114,1
957,71,374,1
958,374,336,1
959,336,395,1
960,163,349,1
961,349,370,1
962,370,339,1
963,339,365,1
964,11,67,1
965,215,261,1
966,261,131,1
967,131,374,1
968,36,313,1
969,313,294,1
970,39,397,1
971,397,281,1
972,107,313,1
973,313,294,1
974,262,151,1
975,151,92,1
976,92,335,1
977,266,306,1
978,306,297,1
979,34,86,1
980,63,95,1
981,95,272,1
982,272,311,1
983,311,233,1
984,250,284,1
985,22,97,1
986,128,380,1
987,380,311,1
988,311,225,1
989,113,313,1
990,313,166,1
991,166,308,1
992,308,176,1
993,225,287,1
994,287,224,1
995,224,300,1
996,300,250,1
997,180,166,1
998,166,308,1
999,308,233,1
1000,179,284,1
1001,85,364,1
1002,364,325,1
1003,325,324,1
1004,324,346,1
1005,346,321,1
1006,168,342,1
1007,342,354,1
1008,354,381,1
1009,169,207,1
1010,207,212,1
1011,94,92,1
1012,92,70,1
1013,70,135,1
1014,135,208,1
1015,83,370,1
1016,370,339,1
1017,339,368,1
1018,368,290,1
1019,290,389,1
1020,156,303,1
1021,303,361,1
1022,361,100,1
1023,100,180,1
1024,180,166,1
1025,166,308,1
1026,308,311,1
1027,311,287,1
1028,119,397,1
1029,397,281,1
1030,281,211,1
1031,126,69,1
1032,69,195,1
1033,195,62,1
1034,62,218,1
1035,92,99,1
1036,99,190,1
1037,190,356,1
1038,356,180,1
1039,180,166,1
1040,166,319,1
1041,4,150,1
1042,150,224,1
1043,224,183,1
1044,94,378,1
1045,378,357,1
1046,150,266,1
1047,266,302,1
1048,302,207,1
1049,36,244,1
1050,244,300,1
1051,300,134,1
1052,284,206,1
1053,206,397,1
1054,397,281,1
1055,281,375,1
1056,58,109,1
1057,183,366,1
1058,366,353,1
1059,353,124,1
1060,124,356,1
1061,356,190,1
1062,190,348,1
1063,53,259,1
1064,259,272,1
1065,272,311,1
1066,311,349,1
1067,349,50,1
1068,50,271,1
1069,70,175,1
1070,67,315,1
1071,315,220,1
1072,220,104,1
1073,104,283,1
1074,85,364,1
1075,364,325,1
1076,325,298,1
1077,298,375,1
1078,375,355,1
1079,163,308,1
1080,308,166,1
1081,166,180,1
1082,180,356,1
1083,356,190,1
1084,190,304,1
1085,262,151,1
1086,151,223,1
1087,223,372,1
1088,18,173,1
1089,132,266,1
1090,266,206,1
1091,12,65,1
1092,67,109,1
1093,92,70,1
1094,70,262,1
1095,107,323,1
1096,323,318,1
1097,318,219,1
1098,92,151,1
1099,4,74,1
1100,267,255,1
1101,255,300,1
1102,300,224,1
1103,224,366,1
1104,366,272,1
1105,106,240,1
1106,199,283,1
1107,283,300,1
1108,300,224,1
1109,224,366,1
1110,366,272,1
1111,272,311,1
1112,311,233,1
1113,88,266,1
1114,266,104,1
1115,104,397,1
1116,397,247,1
1117,247,158,1
1118,158,263,1
1119,10,63,1
1120,76,208,1
1121,208,369,1
1122,105,351,1
1123,351,344,1
1124,50,85,1
1125,85,364,1
1126,364,325,1
1127,325,324,1
1128,324,346,1
1129,346,320,1
1130,88,300,1
1131,300,260,1
1132,260,125,1
1133,125,253,1
1134,253,122,1
1135,35,196,1
1136,196,310,1
1137,180,166,1
1138,166,308,1
1139,308,163,1
1140,163,349,1
1141,349,333,1
1142,211,310,1
1143,310,226,1
1144,226,297,1
1145,297,380,1
1146,57,348,1
1147,23,150,1
1148,150,224,1
1149,224,380,1
1150,121,281,1
1151,281,278,1
1152,278,255,1
1153,57,304,1
1154,304,92,1
1155,92,70,1
1156,70,262,1
1157,262,362,1
1158,212,300,1
1159,300,224,1
1160,224,366,1
1161,132,266,1
1162,266,134,1
1163,134,212,1
1164,212,207,1
1165,199,212,1
1166,33,46,1
1167,46,180,1
1168,45,69,1
1169,69,335,1
1170,335,162,1
1171,293,346,1
1172,173,341,1
1173,341,366,1
1174,366,287,1
1175,287,225,1
1176,225,333,1
1177,333,286,1
1178,248,222,1
1179,222,375,1
1180,375,298,1
1181,148,229,1
1182,229,69,1
1183,69,195,1
1184,195,372,1
1185,0,112,1
1186,269,299,1
1187,299,241,1
1188,241,379,1
1189,284,179,1
1190,179,287,1
1191,218,318,1
1192,318,44,1
1193,44,335,1
1194,25,247,1
1195,247,397,1
1196,397,206,1
1197,78,217,1
1198,217,194,1
1199,194,241,1
1200,157,119,1
1201,119,397,1
1202,397,207,1
1203,38,249,1
1204,249,201,1
1205,201,357,1
1206,135,151,1
1207,151,223,1
1208,223,62,1
1209,62,219,1
1210,219,356,1
1211,356,180,1
1212,180,353,1
1213,67,155,1
1214,155,128,1
1215,128,259,1
1216,259,272,1
1217,272,166,1
1218,166,319,1
1219,9,247,1
1220,247,397,1
1221,397,206,1
1222,71,79,1
1223,44,280,1
1224,280,234,1
1225,163,349,2
1226,349,370,2
1227,159,292,1
1228,292,403,1
1229,403,298,1
1230,298,365,1
1231,365,364,1
1232,364,330,1
1233,330,205,1
1234,54,60,1
1235,60,262,1
1236,339,365,1
1237,365,298,1
1238,298,375,1
1239,265,271,1
1240,271,370,1
1241,370,339,1
1242,231,294,4
1243,294,366,4
1244,366,183,4
1245,183,367,4
1246,367,210,4
1247,210,281,4
1248,281,277,4
1249,277,292,4
1250,151,60,1
1251,60,148,1
1252,148,369,1
1253,187,189,1
1254,156,280,1
1255,280,234,1
1256,179,366,1
1257,366,353,1
1258,353,124,1
1259,124,356,1
1260,356,190,1
1261,190,348,1
1262,219,318,1
1263,318,44,1
1264,44,335,1
1265,73,150,1
1266,150,224,1
1267,224,297,1
1268,240,266,1
1269,23,232,1
1270,232,294,1
1271,294,353,1
1272,56,65,1
1273,267,283,1
1274,283,240,1
1275,240,284,1
1276,135,208,1
1277,34,244,1
1278,244,39,1
1279,319,176,1
1280,176,221,1
1281,221,370,1
1282,370,339,1
1283,55,392,1
1284,392,128,1
1285,128,259,1
1286,44,37,1
1287,37,94,1
1288,50,85,1
1289,85,364,1
1290,364,325,1
1291,325,324,1
1292,324,346,1
1293,346,158,1
1294,58,150,1
1295,150,266,1
1296,75,297,1
1297,297,259,1
1298,259,272,1
1299,272,353,1
1300,353,180,1
1301,128,240,1
1302,240,212,1
1303,212,310,1
1304,310,211,1
1305,155,284,1
1306,284,367,1
1307,221,370,1
1308,370,339,1
1309,339,368,1
1310,368,210,1
1311,210,310,1
1312,310,267,1
1313,130,397,1
1314,397,281,1
1315,281,375,1
1316,375,298,1
1317,179,367,1
1318,367,210,1
1319,210,281,1
1320,281,121,1
1321,121,293,1
1322,32,34,1
1323,157,380,1
1324,380,311,1
1325,311,349,1
1326,349,205,1
1327,23,86,1
1328,22,223,1
1329,223,151,1
1330,151,175,1
1331,114,232,1
1332,272,311,1
1333,311,349,1
1334,349,370,1
1335,370,339,1
1336,339,365,1
1337,33,173,1
1338,173,240,1
1339,240,165,1
1340,165,75,1
1341,278,290,1
1342,290,368,1
1343,368,339,1
1344,259,367,1
1345,367,210,1
1346,210,281,1
1347,281,355,1
1348,67,150,1
1349,59,206,1
1350,199,328,1
1351,328,292,1
1352,12,74,1
1353,339,370,1
1354,370,221,1
1355,221,176,1
1356,176,319,1
1357,319,353,1
1358,353,124,1
1359,124,356,1
1360,356,190,1
1361,190,348,1
1362,36,53,1
1363,53,240,1
1364,240,212,1
1365,84,184,1
1366,83,221,1
1367,221,176,1
1368,122,169,1
1369,327,229,1
1370,229,69,1
1371,69,195,1
1372,195,372,1
1373,122,346,1
1374,346,324,1
1375,324,325,1
1376,325,364,1
1377,364,330,1
1378,330,333,1
1379,333,221,1
1380,221,233,1
1381,233,329,1
1382,61,397,1
1383,397,281,1
1384,281,375,1
1385,375,324,1
1386,57,388,1
1387,388,172,1
1388,172,76,1
1389,207,283,1
1390,98,172,1
1391,172,388,1
1392,388,57,1
1393,57,218,1
1394,4,231,1
1395,39,275,1
1396,275,259,1
1397,259,366,1
1398,224,300,1
1399,300,240,1
1400,76,172,1
1401,172,388,1
1402,388,57,1
1403,57,219,1
1404,219,356,1
1405,356,180,1
1406,180,166,1
1407,166,319,1
1408,278,302,2
1409,302,174,2
1410,174,167,2
1411,167,82,2
1412,82,200,2
1413,200,318,2
1414,318,44,2
1415,44,92,2
1416,92,172,2
1417,172,262,2
1418,262,362,2
1419,34,115,1
1420,115,380,1
1421,380,287,1
1422,95,392,1
1423,392,244,1
1424,244,106,1
1425,85,312,1
1426,312,296,1
1427,296,261,1
1428,261,168,1
1429,168,338,1
1430,283,290,1
1431,290,368,1
1432,368,339,1
1433,339,370,1
1434,370,286,1
1435,155,115,1
1436,115,380,1
1437,380,311,1
1438,311,221,1
1439,112,135,1
1440,50,221,2
1441,221,311,2
1442,311,380,2
1443,380,128,2
1444,53,380,1
1445,380,287,1
1446,189,208,1
1447,208,305,1
1448,305,238,1
1449,75,297,1
1450,297,179,1
1451,255,75,1
1452,75,297,1
1453,297,287,1
1454,287,295,1
1455,32,147,1
1456,56,150,1
1457,150,128,1
1458,38,148,1
1459,373,261,1
1460,261,131,1
1461,131,374,1
1462,207,316,1
1463,316,375,1
1464,375,298,1
1465,298,365,1
1466,365,364,1
1467,364,330,1
1468,330,271,1
1469,271,265,1
1470,252,193,1
1471,193,348,1
1472,348,361,1
1473,361,100,1
1474,100,180,1
1475,180,353,1
1476,67,84,1
1477,218,361,1
1478,361,100,1
1479,100,95,1
1480,95,272,1
1481,272,287,1
1482,287,380,1
1483,38,60,1
1484,60,69,1
1485,69,195,1
1486,195,279,1
1487,279,190,1
1488,73,289,2
1489,289,234,2
1490,234,318,2
1491,318,44,2
1492,44,92,2
1493,92,70,2
1494,70,230,2
1495,88,300,1
1496,300,255,1
1497,255,267,1
1498,267,169,1
1499,169,277,1
1500,29,294,1
1501,294,319,1
1502,319,308,1
1503,95,289,1
1504,289,234,1
1505,234,318,1
1506,88,167,2
1507,167,82,2
1508,82,200,2
1509,200,318,2
1510,318,44,2
1511,44,92,2
1512,92,70,2
1513,70,208,2
1514,208,369,2
1515,369,149,2
1516,167,147,1
1517,147,294,1
1518,4,12,1
1519,27,118,1
1520,327,362,2
1521,74,95,1
1522,265,271,1
1523,271,330,1
1524,330,364,1
1525,364,325,1
1526,325,298,1
1527,84,150,1
1528,150,128,1
1529,217,78,1
1530,78,342,1
1531,342,354,1
1532,354,381,1
1533,83,370,1
1534,370,339,1
1535,339,368,1
1536,368,290,1
1537,290,283,1
1538,109,66,1
1539,66,315,1
1540,315,220,1
1541,220,104,1
1542,104,75,1
1543,75,368,1
1544,368,339,1
1545,21,150,1
1546,206,75,1
1547,75,368,1
1548,368,339,1
1549,339,370,1
1550,86,132,1
1551,132,150,1
1552,320,310,1
1553,310,226,1
1554,226,367,1
1555,212,355,1
1556,355,320,1
1557,320,346,1
1558,180,48,1
1559,48,173,1
1560,173,266,1
1561,114,167,1
1562,167,88,1
1563,88,341,1
1564,341,380,1
1565,380,311,1
1566,103,215,1
1567,215,314,1
1568,149,148,1
1569,148,142,1
1570,142,252,1
1571,58,95,1
1572,182,257,1
1573,257,290,1
1574,290,368,1
1575,368,339,1
1576,339,370,1
1577,370,286,1
1578,286,276,1
1579,276,314,1
1580,180,289,1
1581,289,234,1
1582,3,26,1
1583,298,365,1
1584,365,364,1
1585,364,330,1
1586,330,271,1
1587,271,314,1
1588,250,275,1
1589,275,259,1
1590,121,281,4
1591,281,278,4
1592,278,302,4
1593,302,174,4
1594,174,146,4
1595,167,115,1
1596,115,380,1
1597,167,174,1
1598,174,134,1
1599,134,389,1
1600,71,337,1
1601,337,265,1
1602,265,271,1
1603,271,330,1
1604,330,85,1
1605,157,306,1
1606,306,75,1
1607,75,368,1
1608,368,339,1
1609,256,137,1
1610,137,310,1
1611,225,287,1
1612,287,297,1
1613,297,75,1
1614,75,255,1
1615,36,48,1
1616,74,294,1
1617,294,272,1
1618,272,311,1
1619,311,233,1
1620,263,346,1
1621,346,324,1
1622,324,325,1
1623,325,364,1
1624,364,330,1
1625,330,286,1
1626,82,167,1
1627,167,174,1
1628,174,171,1
1629,259,272,1
1630,272,166,1
1631,166,319,1
1632,27,95,1
1633,95,272,1
1634,272,366,1
1635,131,261,1
1636,261,314,1
1637,314,360,1
1638,146,184,1
1639,137,212,1
1640,212,302,1
1641,103,370,1
1642,370,339,1
1643,339,368,1
1644,368,290,1
1645,290,206,1
1646,4,118,1
1647,59,182,1
1648,182,259,1
1649,259,272,1
1650,272,311,1
1651,311,176,1
1652,104,182,1
1653,182,380,1
1654,380,311,1
1655,311,308,1
1656,107,147,1
1657,308,163,1
1658,163,349,1
1659,349,333,1
1660,45,126,1
1661,126,54,1
1662,250,300,1
