path_id,link_id,first_color
72,342,74
72,521,74
72,188,74
73,20,45
73,77,45
73,83,45
73,197,45
73,22,45
73,312,45
73,352,45
73,495,45
73,161,45
74,563,73
74,364,73
74,347,73
74,255,73
74,436,73
74,302,73
74,332,73
74,442,73
74,102,73
74,150,73
74,44,73
74,146,73
75,292,73
75,108,73
75,217,73
75,424,73
75,367,73
75,524,73
75,375,73
75,109,73
75,224,73
75,176,73
75,282,73
75,388,73
75,152,73
75,92,73
75,68,73
76,231,73
77,464,19
77,509,19
77,454,19
77,317,19
77,528,19
77,257,19
77,497,19
78,561,19
78,556,19
79,258,19
80,217,14
80,108,14
80,292,14
80,28,14
80,82,14
80,141,14
80,319,14
80,30,14
81,12,22
81,6,22
81,5,22
81,1,22
81,15,22
81,39,22
81,135,22
81,11,22
81,22,22
81,312,22
81,352,22
81,495,22
81,161,22
81,483,22
82,204,0
82,277,0
83,444,72
83,305,72
83,457,72
83,530,72
83,310,72
83,203,72
83,223,72
83,189,72
83,486,72
83,194,72
83,564,72
83,40,72
83,8,72
83,19,72
83,39,72
84,35,72
84,21,72
84,145,72
84,89,72
85,351,1
85,210,1
86,113,35
86,286,35
86,249,35
86,557,35
86,544,35
87,561,35
87,477,35
87,346,35
87,476,35
88,265,44
88,158,44
88,377,44
88,379,44
88,313,44
88,407,44
88,401,44
88,168,44
88,444,44
88,484,44
89,344,44
89,356,44
89,287,44
89,330,44
89,514,44
89,498,44
89,374,44
90,474,1
90,543,1
90,491,1
91,40,31
91,8,31
91,19,31
91,39,31
91,15,31
91,1,31
91,5,31
91,6,31
91,12,31
91,66,31
91,71,31
91,107,31
91,295,31
92,144,1
92,418,1
92,349,1
92,357,1
93,216,12
93,14,12
93,90,12
93,372,12
93,185,12
93,236,12
93,201,12
94,20,35
94,139,35
94,87,35
94,9,35
94,199,35
94,71,35
94,387,35
94,420,35
95,543,34
95,491,34
95,533,34
95,346,34
96,477,34
96,561,34
97,544,34
97,557,34
97,562,34
98,362,28
98,342,28
98,509,28
98,454,28
98,432,28
98,458,28
99,536,28
99,561,28
100,556,28
101,465,32
101,547,32
101,113,32
101,286,32
101,249,32
101,557,32
102,544,32
102,561,32
103,477,32
103,346,32
103,533,32
103,491,32
104,543,32
104,504,32
104,98,32
105,275,15
105,392,15
105,178,15
105,304,15
105,333,15
105,493,15
105,467,15
105,218,15
105,164,15
105,98,15
105,435,15
106,440,15
106,527,15
106,488,15
107,219,76
107,250,76
107,365,76
107,461,76
107,376,76
107,269,76
107,290,76
107,91,76
107,520,76
108,469,76
108,526,76
108,462,76
109,42,0
110,71,33
110,387,33
110,420,33
110,390,33
110,537,33
110,181,33
111,124,4
111,119,4
111,157,4
111,572,4
111,215,4
111,430,4
111,518,4
112,455,4
113,219,34
113,250,34
113,365,34
113,416,34
113,437,34
113,516,34
113,324,34
113,298,34
113,398,34
114,484,34
114,344,34
114,356,34
114,287,34
115,258,2
115,450,2
115,395,2
115,522,2
115,543,2
116,474,2
116,554,2
117,550,2
117,423,2
118,124,72
118,119,72
118,157,72
118,572,72
118,490,72
118,390,72
119,537,72
119,181,72
120,43,28
120,192,28
120,388,28
120,282,28
120,176,28
120,224,28
120,109,28
120,375,28
120,201,28
120,236,28
121,70,76
121,212,76
121,198,76
121,540,76
121,125,76
121,80,76
121,81,76
121,321,76
121,523,76
121,113,76
121,286,76
121,249,76
122,562,76
122,505,76
122,114,76
122,246,76
122,23,76
122,121,76
122,405,76
122,363,76
122,366,76
123,421,69
123,529,69
123,134,69
123,132,69
123,547,69
123,465,69
124,563,69
124,364,69
124,347,69
124,255,69
124,436,69
124,302,69
124,332,69
124,442,69
124,102,69
124,150,69
124,44,69
124,146,69
125,292,69
125,108,69
125,217,69
125,424,69
125,367,69
125,524,69
125,375,69
125,109,69
125,224,69
125,176,69
125,282,69
125,388,69
125,192,69
125,131,69
126,401,69
126,407,69
126,313,69
126,379,69
126,377,69
126,254,69
126,213,69
126,492,69
126,250,69
126,219,69
126,451,69
126,431,69
126,154,69
127,389,69
128,98,2
128,435,2
128,440,2
128,527,2
129,23,12
129,246,12
129,114,12
129,351,12
129,210,12
129,406,12
129,429,12
129,364,12
129,347,12
129,255,12
129,436,12
129,302,12
129,332,12
130,381,12
130,291,12
130,228,12
131,223,3
131,59,3
131,472,3
131,422,3
132,246,77
132,114,77
132,505,77
132,562,77
132,249,77
132,286,77
132,113,77
132,523,77
132,321,77
132,81,77
132,80,77
132,125,77
133,191,77
133,126,77
133,122,77
133,180,77
133,439,77
133,335,77
133,432,77
133,454,77
133,509,77
133,342,77
134,521,77
135,230,67
135,329,67
135,52,67
135,295,67
135,107,67
135,118,67
135,110,67
135,89,67
135,38,67
135,33,67
135,4,67
135,17,67
135,2,67
135,16,67
135,18,67
135,27,67
135,411,67
135,19,67
135,8,67
135,40,67
135,564,67
135,194,67
135,486,67
135,189,67
136,223,67
136,203,67
136,143,67
136,370,67
136,245,67
136,233,67
136,412,67
136,449,67
136,515,67
137,520,67
137,469,67
137,526,67
137,496,67
137,106,67
138,456,67
138,373,67
138,56,67
138,273,67
138,473,67
138,501,67
138,423,67
139,550,67
139,554,67
140,474,67
140,543,67
140,522,67
140,395,67
141,450,67
141,460,67
141,227,67
142,126,11
142,191,11
142,125,11
142,80,11
142,81,11
142,321,11
142,523,11
142,113,11
142,286,11
142,249,11
142,562,11
143,160,2
143,236,2
143,499,2
144,0,52
144,25,52
144,60,52
144,485,52
144,122,52
144,180,52
144,293,52
144,69,52
144,51,52
144,334,52
144,432,52
144,445,52
145,484,50
145,444,50
145,168,50
145,401,50
145,407,50
145,313,50
145,379,50
145,377,50
145,254,50
145,213,50
145,492,50
146,285,50
146,260,50
146,289,50
146,415,50
146,503,50
147,336,13
147,65,13
147,45,13
147,238,13
147,322,13
147,426,13
147,316,13
147,315,13
147,265,13
147,158,13
147,343,13
147,416,13
148,461,13
148,376,13
148,269,13
148,290,13
148,91,13
148,515,13
148,393,13
149,218,10
149,164,10
149,98,10
149,504,10
149,543,10
150,139,7
150,325,7
150,151,7
150,107,7
150,387,7
150,420,7
150,390,7
150,350,7
150,498,7
150,374,7
151,98,21
151,447,21
151,85,21
151,467,21
151,493,21
151,333,21
151,304,21
151,178,21
151,340,21
152,423,21
152,501,21
152,473,21
152,273,21
152,56,21
152,373,21
152,456,21
152,106,21
153,512,21
153,513,21
153,441,21
153,506,21
154,542,21
154,415,21
154,289,21
154,425,21
154,446,21
154,461,21
155,376,21
155,269,21
155,290,21
155,91,21
155,515,21
155,393,21
155,355,21
155,229,21
156,12,68
156,6,68
156,5,68
156,1,68
156,15,68
156,39,68
156,135,68
156,11,68
156,22,68
156,312,68
156,352,68
156,495,68
156,472,68
156,422,68
156,514,68
157,350,68
157,537,68
157,181,68
157,478,68
157,299,68
157,211,68
158,64,21
158,405,21
158,363,21
158,280,21
158,500,21
158,364,21
158,347,21
158,255,21
158,436,21
158,302,21
158,332,21
159,549,6
159,399,6
159,187,6
159,454,6
160,136,31
160,408,31
160,247,31
160,404,31
160,557,31
160,544,31
161,561,31
161,556,31
162,258,31
162,488,31
162,527,31
162,440,31
162,435,31
162,98,31
162,164,31
162,218,31
163,564,17
163,40,17
163,8,17
163,19,17
163,39,17
163,35,17
163,21,17
163,145,17
163,89,17
163,110,17
163,118,17
163,387,17
163,420,17
163,490,17
164,7,6
164,33,6
164,4,6
164,17,6
164,2,6
164,16,6
164,18,6
164,27,6
165,325,6
165,151,6
165,295,6
165,52,6
165,329,6
165,230,6
166,456,11
166,106,11
166,512,11
166,513,11
166,441,11
166,506,11
167,394,11
167,438,11
167,479,11
168,255,3
168,436,3
168,302,3
168,332,3
168,381,3
168,291,3
168,228,3
168,52,3
168,329,3
168,230,3
169,572,3
170,77,9
170,24,9
170,216,9
170,195,9
170,82,9
170,28,9
171,325,71
171,104,71
171,71,71
171,387,71
171,420,71
171,490,71
171,215,71
171,430,71
172,520,2
172,568,2
173,103,8
173,127,8
173,284,8
173,462,8
173,526,8
174,11,7
174,22,7
174,312,7
174,352,7
174,495,7
174,161,7
175,407,24
175,232,24
175,361,24
175,437,24
175,416,24
175,365,24
175,250,24
175,219,24
175,451,24
175,431,24
175,154,24
176,389,24
177,259,0
178,214,14
178,382,14
178,371,14
178,520,14
178,469,14
178,526,14
179,462,14
179,284,14
179,262,14
179,380,14
179,349,14
179,357,14
179,378,14
180,51,37
180,69,37
180,293,37
180,180,37
180,122,37
180,126,37
180,191,37
180,125,37
180,80,37
180,81,37
180,321,37
180,523,37
180,113,37
180,286,37
180,249,37
180,562,37
181,505,37
181,114,37
181,246,37
181,23,37
181,121,37
181,481,37
181,517,37
181,366,37
181,280,37
182,500,37
182,364,37
182,347,37
183,516,23
183,437,23
183,416,23
183,365,23
183,250,23
183,219,23
183,451,23
183,431,23
183,154,23
183,204,23
184,336,23
185,556,76
185,561,76
186,536,76
186,458,76
186,334,76
186,51,76
186,69,76
186,293,76
186,180,76
186,122,76
186,296,76
187,145,35
187,21,35
187,35,35
187,39,35
187,135,35
187,11,35
187,22,35
187,312,35
187,352,35
187,495,35
187,338,35
187,310,35
187,530,35
187,457,35
187,309,35
187,192,35
188,127,4
188,433,4
188,456,4
188,106,4
188,512,4
188,513,4
188,441,4
189,506,4
189,394,4
189,438,4
189,479,4
189,428,4
190,375,9
190,403,9
190,143,9
190,483,9
190,397,9
190,355,9
191,180,23
191,235,23
191,413,23
191,279,23
191,240,23
191,267,23
191,402,23
191,399,23
192,549,23
193,218,12
193,164,12
193,98,12
193,435,12
193,440,12
193,527,12
193,488,12
193,258,12
194,66,77
194,71,77
194,387,77
194,420,77
194,390,77
194,537,77
194,181,77
194,417,77
194,288,77
195,152,23
195,92,23
195,68,23
195,231,23
195,128,23
195,324,23
195,214,23
195,382,23
195,371,23
195,520,23
195,469,23
196,535,23
197,247,24
197,404,24
197,557,24
197,544,24
198,561,24
198,556,24
199,258,24
200,63,11
200,195,11
200,82,11
200,28,11
200,292,11
200,108,11
200,217,11
201,14,25
201,24,25
201,20,25
201,139,25
201,325,25
201,151,25
201,107,25
201,387,25
201,420,25
201,390,25
202,418,20
202,144,20
202,373,20
202,456,20
202,106,20
202,512,20
202,513,20
203,441,20
203,506,20
203,394,20
203,503,20
204,481,58
204,517,58
204,244,58
204,281,58
204,507,58
204,494,58
204,124,58
205,119,58
205,157,58
205,572,58
205,215,58
205,430,58
205,518,58
205,414,58
206,326,58
206,532,58
206,283,58
206,482,58
206,284,58
206,262,58
206,380,58
206,349,58
207,357,58
207,275,58
207,392,58
208,294,7
208,140,7
208,94,7
208,225,7
208,335,7
208,432,7
208,445,7
209,92,2
209,152,2
209,388,2
210,188,51
210,303,51
210,566,51
210,567,51
210,42,51
210,399,51
210,402,51
210,311,51
210,241,51
210,279,51
210,69,51
210,293,51
210,180,51
210,122,51
211,485,51
211,159,51
212,117,22
212,247,22
212,404,22
212,557,22
212,544,22
213,561,22
214,56,49
214,373,49
214,456,49
214,106,49
214,512,49
214,513,49
214,441,49
215,506,49
215,394,49
215,438,49
215,479,49
215,428,49
215,453,49
215,359,49
215,431,49
216,451,49
216,219,49
216,250,49
216,492,49
216,213,49
216,254,49
217,549,10
217,399,10
217,187,10
217,454,10
217,432,10
217,458,10
218,295,13
218,228,13
218,291,13
218,381,13
218,332,13
218,302,13
218,436,13
218,255,13
219,517,16
219,481,16
219,64,16
219,165,16
219,123,16
219,247,16
219,404,16
219,557,16
220,544,16
220,561,16
221,556,16
221,258,16
221,488,16
221,527,16
222,440,16
223,163,13
223,401,13
223,407,13
223,313,13
223,379,13
223,377,13
223,254,13
223,213,13
223,492,13
223,285,13
223,260,13
224,189,71
224,223,71
224,59,71
224,472,71
224,422,71
224,330,71
224,229,71
224,234,71
224,511,71
224,452,71
225,478,71
225,299,71
225,211,71
226,344,58
226,356,58
226,397,58
226,234,58
226,511,58
226,452,58
226,417,58
226,471,58
227,223,76
227,203,76
227,143,76
227,483,76
227,397,76
227,234,76
227,511,76
227,452,76
228,478,76
228,299,76
229,60,39
229,485,39
229,296,39
229,294,39
229,421,39
229,529,39
229,134,39
229,132,39
229,113,39
229,286,39
229,249,39
230,404,39
230,247,39
230,117,39
231,151,11
231,104,11
231,66,11
231,12,11
231,6,11
231,5,11
231,1,11
231,15,11
231,39,11
232,63,31
232,216,31
232,14,31
232,90,31
232,372,31
232,185,31
232,236,31
232,201,31
232,375,31
232,109,31
232,224,31
232,176,31
232,282,31
232,388,31
232,152,31
233,227,27
233,460,27
233,488,27
233,527,27
233,440,27
233,435,27
233,98,27
234,447,27
234,85,27
234,467,27
234,493,27
234,333,27
234,304,27
234,178,27
234,392,27
234,275,27
235,357,27
235,349,27
235,380,27
235,262,27
235,284,27
235,482,27
235,283,27
235,532,27
236,326,27
236,414,27
236,518,27
236,427,27
237,336,14
237,204,14
237,154,14
237,431,14
237,451,14
237,219,14
237,250,14
237,365,14
237,416,14
238,215,41
238,430,41
238,518,41
238,414,41
238,326,41
238,532,41
238,283,41
239,482,41
239,284,41
239,262,41
239,380,41
239,349,41
239,357,41
239,378,41
240,550,41
241,44,12
241,76,12
241,141,12
241,319,12
241,30,12
241,186,12
241,104,12
242,397,3
242,234,3
243,103,7
243,127,7
243,284,7
243,482,7
243,283,7
243,471,7
243,417,7
243,452,7
244,211,40
244,532,40
244,283,40
244,482,40
244,284,40
244,262,40
244,380,40
244,349,40
244,357,40
245,378,40
245,550,40
245,554,40
246,474,40
246,543,40
247,118,47
247,110,47
247,89,47
247,145,47
247,21,47
247,35,47
247,39,47
247,19,47
247,8,47
247,40,47
247,564,47
247,194,47
247,486,47
247,189,47
247,223,47
247,203,47
247,403,47
247,109,47
247,224,47
247,176,47
247,282,47
248,532,9
248,283,9
248,482,9
248,284,9
248,262,9
248,273,9
248,473,9
249,501,9
249,423,9
249,550,9
250,554,9
250,474,9
251,543,9
251,491,9
251,533,9
252,287,1
252,356,1
252,344,1
252,484,1
253,60,49
253,485,49
253,122,49
253,180,49
253,439,49
253,335,49
253,458,49
253,536,49
254,509,73
254,454,73
254,317,73
254,528,73
254,257,73
254,497,73
255,544,73
255,557,73
255,404,73
255,247,73
255,123,73
255,165,73
255,64,73
256,481,73
257,403,68
257,310,68
257,530,68
257,457,68
257,305,68
257,398,68
257,298,68
257,324,68
257,516,68
258,437,68
258,416,68
258,446,68
258,425,68
258,289,68
258,415,68
258,503,68
258,394,68
259,506,68
259,441,68
259,513,68
259,512,68
259,106,68
259,456,68
260,373,68
260,56,68
260,273,68
260,473,68
260,501,68
260,423,68
261,550,68
261,554,68
262,474,68
262,543,68
262,491,68
263,430,14
263,215,14
263,572,14
263,157,14
263,119,14
263,124,14
263,494,14
264,507,14
264,281,14
264,541,14
264,429,14
264,406,14
264,210,14
264,351,14
265,505,14
265,562,14
265,557,14
265,544,14
266,561,14
267,179,16
267,319,16
267,129,16
267,228,16
267,52,16
267,329,16
267,230,16
267,572,16
268,22,20
268,312,20
268,352,20
268,495,20
268,161,20
268,370,20
268,245,20
268,233,20
268,484,20
269,127,79
269,284,79
269,482,79
269,283,79
269,471,79
270,488,67
270,527,67
270,440,67
270,435,67
270,98,67
270,164,67
270,218,67
270,467,67
271,493,67
271,333,67
271,304,67
271,178,67
271,340,67
271,378,67
271,357,67
271,349,67
271,380,67
271,262,67
271,284,67
272,482,67
272,283,67
272,532,67
272,326,67
272,414,67
272,518,67
273,430,67
273,215,67
274,514,18
274,330,18
274,229,18
274,355,18
274,393,18
275,202,37
275,563,37
275,541,37
275,281,37
275,507,37
275,494,37
275,124,37
276,119,37
276,157,37
276,572,37
276,553,37
277,487,37
277,427,37
277,518,37
277,414,37
278,156,23
278,447,23
278,85,23
278,467,23
278,493,23
278,333,23
278,304,23
278,178,23
278,392,23
279,275,23
279,357,23
279,349,23
279,380,23
279,262,23
279,284,23
279,482,23
279,283,23
279,532,23
280,326,23
280,414,23
280,518,23
280,427,23
281,219,37
281,250,37
281,365,37
281,416,37
281,437,37
281,361,37
281,232,37
281,407,37
281,401,37
281,131,37
281,192,37
281,309,37
282,457,37
282,341,37
283,381,31
283,291,31
283,228,31
283,52,31
283,329,31
283,230,31
283,572,31
284,553,31
284,487,31
284,427,31
285,518,31
285,455,31
286,444,0
287,543,11
287,474,11
288,554,11
288,550,11
288,423,11
289,13,15
289,6,15
289,5,15
289,1,15
289,15,15
289,39,15
289,135,15
289,11,15
290,180,2
290,235,2
290,413,2
290,279,2
291,441,17
291,506,17
291,542,17
292,491,18
292,522,18
292,395,18
292,450,18
292,488,18
292,248,18
293,121,24
293,481,24
293,517,24
293,244,24
293,281,24
293,507,24
293,494,24
294,124,24
294,119,24
294,157,24
294,572,24
294,215,24
294,430,24
294,518,24
295,414,24
295,326,24
296,33,15
296,4,15
296,17,15
296,2,15
296,16,15
296,18,15
296,77,15
296,24,15
296,216,15
296,195,15
296,133,15
296,102,15
297,109,26
297,224,26
297,176,26
297,282,26
297,388,26
297,152,26
297,92,26
297,68,26
297,231,26
297,128,26
297,324,26
297,214,26
297,382,26
297,371,26
297,91,26
297,290,26
298,269,26
298,376,26
298,461,26
298,446,26
298,425,26
298,260,26
298,285,26
298,492,26
298,183,26
298,174,26
298,315,26
298,316,26
299,426,26
299,322,26
299,238,26
299,45,26
299,65,26
299,277,26
300,88,33
300,117,33
300,247,33
300,404,33
300,557,33
300,544,33
301,561,33
301,556,33
302,258,33
302,488,33
302,527,33
302,440,33
302,435,33
302,98,33
302,164,33
302,218,33
303,467,33
303,493,33
303,333,33
303,304,33
303,178,33
304,106,77
304,456,77
304,373,77
304,56,77
304,273,77
304,473,77
304,501,77
304,423,77
305,550,77
305,554,77
306,474,77
306,504,77
306,99,77
306,182,77
306,539,77
306,466,77
307,560,77
308,383,67
308,508,67
308,453,67
308,359,67
308,431,67
308,451,67
308,219,67
308,250,67
308,365,67
309,416,67
309,437,67
309,516,67
309,324,67
309,298,67
309,398,67
309,484,67
309,344,67
310,356,67
310,287,67
310,330,67
310,514,67
311,161,6
311,495,6
311,160,6
311,236,6
311,499,6
312,174,52
312,183,52
312,213,52
312,254,52
312,343,52
312,437,52
312,516,52
312,324,52
312,128,52
312,231,52
312,68,52
312,92,52
312,152,52
313,388,52
313,282,52
313,176,52
313,224,52
313,109,52
313,403,52
313,338,52
313,472,52
313,422,52
314,514,52
314,350,52
315,332,8
315,302,8
315,436,8
315,255,8
315,347,8
315,364,8
315,429,8
315,406,8
315,210,8
315,351,8
315,114,8
315,246,8
315,95,8
316,58,0
316,63,0
316,195,0
316,141,0
317,144,36
317,418,36
317,349,36
317,357,36
317,378,36
317,550,36
318,554,36
318,474,36
319,543,36
319,522,36
320,528,3
320,317,3
320,454,3
320,509,3
320,342,3
321,255,39
321,436,39
321,302,39
321,332,39
321,442,39
321,179,39
321,141,39
321,82,39
321,28,39
321,292,39
321,108,39
321,217,39
321,424,39
321,367,39
321,524,39
322,375,39
322,403,39
322,143,39
322,483,39
322,397,39
322,234,39
322,511,39
322,452,39
323,478,39
323,455,39
324,388,9
324,192,9
324,131,9
324,401,9
324,407,9
324,313,9
324,379,9
324,377,9
325,292,17
325,108,17
325,217,17
325,424,17
325,367,17
325,524,17
325,375,17
325,109,17
325,224,17
325,176,17
325,282,17
325,388,17
325,152,17
326,404,32
326,247,32
326,123,32
326,165,32
326,64,32
326,481,32
326,517,32
326,244,32
326,281,32
327,507,32
327,494,32
327,124,32
327,119,32
327,157,32
327,572,32
328,223,41
328,203,41
328,143,41
328,483,41
328,397,41
328,234,41
328,511,41
328,452,41
329,478,41
330,316,21
330,315,21
330,265,21
330,158,21
330,377,21
330,379,21
330,313,21
330,407,21
330,401,21
331,335,0
332,45,65
332,238,65
332,322,65
332,426,65
332,316,65
332,315,65
332,265,65
332,158,65
332,377,65
332,379,65
332,313,65
332,407,65
333,401,65
333,131,65
333,192,65
333,388,65
333,282,65
333,176,65
333,224,65
333,109,65
333,375,65
333,524,65
333,367,65
333,424,65
333,217,65
333,108,65
334,292,65
334,146,65
334,44,65
334,150,65
334,102,65
334,442,65
334,332,65
334,302,65
334,436,65
334,255,65
334,347,65
334,364,65
335,563,65
335,465,65
335,547,65
335,113,65
335,286,65
335,249,65
335,557,65
336,544,65
337,427,39
337,518,39
337,414,39
337,326,39
337,532,39
337,283,39
338,482,39
338,462,39
339,291,1
339,381,1
339,332,1
339,302,1
339,436,1
339,255,1
339,347,1
339,364,1
340,198,6
340,159,6
340,485,6
340,122,6
340,180,6
340,439,6
341,166,8
341,172,8
341,40,8
341,8,8
341,19,8
341,39,8
341,35,8
341,21,8
341,145,8
341,89,8
341,110,8
341,118,8
341,387,8
341,420,8
342,56,33
342,373,33
342,456,33
342,106,33
342,512,33
342,513,33
342,441,33
343,506,33
343,542,33
343,415,33
343,289,33
343,425,33
344,446,33
344,416,33
344,239,33
344,264,33
344,379,33
344,313,33
344,272,33
344,331,33
344,214,33
344,382,33
344,371,33
345,515,33
345,449,33
345,412,33
345,233,33
345,245,33
345,370,33
345,161,33
345,59,33
346,499,4
346,236,4
346,160,4
346,189,4
347,152,16
347,92,16
347,68,16
347,231,16
347,128,16
347,324,16
347,214,16
347,382,16
347,371,16
347,520,16
348,209,6
348,327,6
348,322,6
348,426,6
348,534,6
348,271,6
348,173,6
349,325,22
349,139,22
349,20,22
349,24,22
349,14,22
349,90,22
349,372,22
349,185,22
349,236,22
349,160,22
349,189,22
349,223,22
349,203,22
350,12,26
350,6,26
350,4,26
350,17,26
350,2,26
350,16,26
350,18,26
350,83,26
350,79,26
350,372,26
350,185,26
350,236,26
351,27,9
351,18,9
351,16,9
351,2,9
351,17,9
351,4,9
351,6,9
351,12,9
351,66,9
351,71,9
351,107,9
352,179,27
352,141,27
352,82,27
352,28,27
352,292,27
352,108,27
352,217,27
352,499,27
352,236,27
352,160,27
352,495,27
353,147,18
353,31,18
353,63,18
353,58,18
353,139,18
353,325,18
353,151,18
353,107,18
353,387,18
353,420,18
353,390,18
353,350,18
354,278,78
354,466,78
354,248,78
354,386,78
354,470,78
354,314,78
354,130,78
354,306,78
354,227,78
354,460,78
354,258,78
355,556,78
355,561,78
356,497,78
356,257,78
356,528,78
356,317,78
356,445,78
357,22,44
357,312,44
357,352,44
357,495,44
357,338,44
357,310,44
357,530,44
357,457,44
357,360,44
358,223,38
358,203,38
358,403,38
358,109,38
358,224,38
358,176,38
358,282,38
358,388,38
358,192,38
358,131,38
358,401,38
358,407,38
358,313,38
358,379,38
359,377,38
360,439,9
360,180,9
360,122,9
360,126,9
360,191,9
360,125,9
360,80,9
360,81,9
360,321,9
361,511,59
361,568,59
362,469,59
362,526,59
362,496,59
362,106,59
362,456,59
362,373,59
362,144,59
363,418,59
363,349,59
363,357,59
363,378,59
363,550,59
364,554,59
365,73,79
365,481,79
365,517,79
365,244,79
365,281,79
365,507,79
365,494,79
366,443,79
366,175,79
366,545,79
366,381,79
