path_id,source_id,destination_id,width
284,261,824,1
285,824,271,1
286,13,3,1
287,3,355,1
288,355,359,1
289,359,2,1
290,2,1,1
291,1,34,1
292,34,31,1
293,31,640,1
294,640,636,1
295,636,633,1
296,633,728,1
297,728,725,1
298,725,722,1
299,722,653,1
300,12,99,1
301,99,95,1
302,95,90,1
303,90,85,1
304,85,9,1
305,9,442,1
306,442,928,1
307,928,925,1
308,925,922,1
309,922,630,1
310,6,233,1
311,233,230,1
312,230,209,1
313,209,206,1
314,206,203,1
315,203,20,1
316,29,305,1
317,305,523,1
318,523,526,1
319,526,251,1
320,325,414,1
321,414,417,1
322,267,384,2
323,384,15,2
324,15,122,2
325,122,119,2
326,119,115,2
327,115,111,2
328,111,429,2
329,429,425,2
330,425,388,2
331,244,313,1
332,313,310,1
333,310,307,1
334,307,304,1
335,304,28,1
336,28,301,1
337,301,298,1
338,298,295,1
339,295,516,1
340,516,249,1
341,249,735,1
342,735,814,1
343,814,817,1
344,817,938,1
345,938,279,1
346,249,735,1
347,735,676,1
348,676,679,1
349,679,682,1
350,682,261,1
351,261,685,1
352,685,688,1
353,688,691,1
354,691,694,1
355,694,264,1
356,264,836,1
357,836,284,1
358,284,275,1
359,280,942,1
360,942,786,1
361,786,789,1
362,789,792,1
363,792,272,1
364,272,795,1
365,795,798,1
366,798,801,1
367,801,804,1
368,804,275,1
369,275,285,1
370,17,131,1
371,131,128,1
372,128,15,1
373,15,122,1
374,122,119,1
375,119,115,1
376,115,111,1
377,111,331,1
378,331,328,1
379,367,415,1
380,415,617,1
381,617,620,1
382,620,660,1
383,660,611,1
384,611,728,1
385,29,308,1
386,308,311,1
387,311,314,1
388,314,317,1
389,317,245,1
390,245,322,1
391,322,543,1
392,543,546,1
393,546,256,1
394,28,301,1
395,301,298,1
396,298,295,1
397,295,293,1
398,293,25,1
399,25,477,1
400,477,392,1
401,392,389,1
402,389,247,1
403,367,415,2
404,415,617,2
405,617,620,2
406,620,660,2
407,275,283,1
408,283,282,1
409,388,896,1
410,896,899,1
411,899,513,1
412,513,509,1
413,509,705,1
414,705,667,1
415,667,910,1
416,910,594,1
417,259,677,1
418,677,680,1
419,680,683,1
420,683,686,1
421,686,262,1
422,262,828,1
423,828,794,1
424,794,797,1
425,797,284,1
426,284,275,1
427,17,131,1
428,131,128,1
429,128,15,1
430,15,20,1
431,21,598,1
432,598,595,1
433,595,639,1
434,639,637,1
435,250,452,1
436,452,455,1
437,455,458,1
438,458,461,1
439,461,253,1
440,253,464,1
441,464,753,1
442,753,756,1
443,756,835,1
444,835,274,1
445,274,284,1
446,249,448,1
447,448,451,1
448,451,454,1
449,454,457,1
450,457,252,1
451,252,460,1
452,460,463,1
453,463,466,1
454,466,469,1
455,469,255,1
456,255,759,1
457,759,265,1
458,10,221,1
459,221,217,1
460,217,23,1
461,247,376,1
462,376,378,1
463,378,381,1
464,381,267,1
465,26,297,1
466,297,299,1
467,299,302,1
468,302,305,1
469,305,29,1
470,29,308,1
471,308,311,1
472,311,314,1
473,314,317,1
474,317,245,1
475,245,541,1
476,541,757,1
477,757,760,1
478,760,839,1
479,839,275,1
480,253,461,1
481,461,458,1
482,458,455,1
483,455,742,1
484,742,261,1
485,21,208,1
486,208,205,1
487,205,20,1
488,20,15,1
489,15,384,1
490,384,267,1
491,25,477,1
492,477,729,1
493,729,732,1
494,732,669,1
495,669,257,1
496,7,6,1
497,6,233,1
498,233,230,1
499,230,550,1
500,550,547,1
501,547,505,1
502,505,106,1
503,106,14,1
504,276,284,1
505,284,283,1
506,11,97,1
507,97,93,1
508,93,88,1
509,88,10,1
510,10,9,1
511,9,590,1
512,590,418,1
513,418,413,1
514,413,325,1
515,253,464,1
516,464,467,1
517,467,470,1
518,470,473,1
519,473,256,1
520,256,763,1
521,763,266,1
522,27,300,1
523,300,303,1
524,303,306,1
525,306,309,1
526,309,243,1
527,243,312,1
528,312,244,1
529,28,301,1
530,301,519,1
531,519,522,1
532,522,738,1
533,738,260,1
534,260,820,1
535,820,785,1
536,785,782,1
537,782,938,1
538,938,279,1
539,266,844,1
540,844,286,1
541,286,283,1
542,283,280,1
543,280,278,1
544,18,426,1
545,426,894,1
546,894,897,1
547,897,660,1
548,660,657,1
549,657,655,1
550,655,653,1
551,254,468,1
552,468,757,1
553,757,760,1
554,760,265,1
555,263,832,1
556,832,273,1
557,29,305,1
558,305,302,1
559,302,299,1
560,299,297,1
561,297,26,1
562,26,292,1
563,292,475,1
564,475,478,1
565,478,730,1
566,730,258,1
567,258,812,1
568,812,933,1
569,933,936,1
570,936,278,1
571,5,54,1
572,54,59,1
573,59,61,1
574,61,41,1
575,41,45,1
576,45,48,1
577,48,76,1
578,76,13,1
579,255,469,1
580,469,466,1
581,466,463,1
582,463,460,1
583,460,252,1
584,252,457,1
585,457,454,1
586,454,451,1
587,451,738,1
588,738,260,1
589,260,820,1
590,820,785,1
591,785,782,1
592,782,779,1
593,779,268,1
594,25,477,1
595,477,392,1
596,392,389,1
597,389,247,1
598,27,521,1
599,521,737,1
600,737,740,1
601,740,819,1
602,819,270,1
603,275,283,1
604,407,662,1
605,662,593,1
606,593,510,1
607,510,653,1
608,653,603,1
609,603,911,1
610,911,908,1
611,908,594,1
612,269,939,1
613,939,280,1
614,280,282,1
615,16,126,1
616,126,157,1
617,157,153,1
618,153,149,1
619,149,145,1
620,145,14,1
621,14,426,1
622,426,417,1
623,439,895,1
624,895,898,1
625,898,769,1
626,769,766,1
627,766,920,1
628,920,917,1
629,917,914,1
630,914,700,1
631,700,703,1
632,703,644,1
633,14,426,1
634,426,894,1
635,894,897,1
636,897,660,1
637,660,512,1
638,512,509,1
639,509,607,1
640,607,667,1
641,667,606,1
642,258,812,4
643,812,933,4
644,933,936,4
645,936,280,4
646,280,283,4
647,283,286,4
648,286,844,4
649,844,266,4
650,260,681,1
651,681,684,1
652,684,687,1
653,687,827,1
654,827,272,1
655,272,795,1
656,795,798,1
657,798,801,1
658,801,284,1
659,26,297,1
660,297,27,1
661,5,597,1
662,597,83,1
663,83,86,1
664,86,91,1
665,91,95,1
666,95,99,1
667,99,237,1
668,237,240,1
669,240,17,1
670,245,317,1
671,317,535,1
672,535,538,1
673,538,754,1
674,754,264,1
675,514,602,1
676,602,608,1
677,608,625,1
678,625,628,1
679,628,632,1
680,632,635,1
681,635,637,1
682,594,910,1
683,910,667,1
684,667,705,1
685,705,509,1
686,509,513,1
687,513,899,1
688,899,896,1
689,896,417,1
690,417,369,1
691,369,907,1
692,258,673,1
693,673,676,1
694,676,679,1
695,679,682,1
696,682,261,1
697,261,685,1
698,685,688,1
699,688,691,1
700,691,263,1
701,594,604,1
702,604,623,1
703,623,625,1
704,625,628,1
705,628,630,1
706,8,198,1
707,198,98,1
708,98,93,1
709,93,88,1
710,88,10,1
711,10,9,1
712,9,590,1
713,590,418,1
714,418,413,1
715,413,325,1
716,9,442,1
717,442,928,1
718,928,925,1
719,925,922,1
720,922,727,1
721,727,724,1
722,724,653,1
723,261,685,1
724,685,262,1
725,250,452,1
726,452,455,1
727,455,458,1
728,458,461,1
729,461,253,1
730,253,751,1
731,751,263,1
732,23,213,1
733,213,333,1
734,333,327,1
735,327,369,1
736,276,284,1
737,284,281,1
738,281,280,1
739,17,137,1
740,137,140,1
741,140,353,1
742,353,356,1
743,356,360,1
744,360,39,1
745,39,58,1
746,58,54,1
747,54,0,1
748,0,638,1
749,638,635,1
750,635,632,1
751,632,630,1
752,369,388,1
753,388,407,1
754,27,521,1
755,521,451,1
756,451,454,1
757,454,251,1
758,388,896,1
759,896,899,1
760,899,513,1
761,513,509,1
762,509,607,1
763,607,667,1
764,252,460,1
765,460,463,1
766,463,466,1
767,466,469,1
768,469,255,1
769,255,759,1
770,759,265,1
771,637,866,1
772,866,441,1
773,441,341,1
774,341,337,1
775,337,907,1
776,367,862,1
777,862,859,1
778,859,854,1
779,854,720,1
780,720,718,1
781,718,711,1
782,711,708,1
783,708,653,1
784,653,704,1
785,704,911,1
786,911,908,1
787,908,514,1
788,630,627,1
789,627,624,1
790,624,606,1
791,606,602,1
792,602,641,1
793,439,407,1
794,407,662,1
795,662,659,1
796,659,656,1
797,656,653,1
798,653,650,1
799,650,646,1
800,646,644,1
801,9,442,1
802,442,928,1
803,928,925,1
804,925,922,1
805,922,920,1
806,920,917,1
807,917,914,1
808,914,700,1
809,700,703,1
810,703,644,1
811,24,289,1
812,289,291,1
813,291,294,1
814,294,516,1
815,516,249,1
816,12,99,1
817,99,95,1
818,95,90,1
819,90,85,1
820,85,9,1
821,9,596,1
822,596,0,1
823,0,929,1
824,929,926,1
825,926,923,1
826,923,728,1
827,728,628,1
828,628,625,1
829,625,608,1
830,326,416,1
831,416,439,1
832,11,195,1
833,195,192,1
834,192,190,1
835,190,188,1
836,188,204,1
837,204,207,1
838,207,210,1
839,210,562,1
840,562,501,1
841,501,497,1
842,497,617,1
843,617,620,1
844,620,660,1
845,660,611,1
846,611,728,1
847,728,630,1
848,275,283,1
849,283,281,1
850,260,681,1
851,681,684,1
852,684,687,1
853,687,690,1
854,690,263,1
855,3,13,1
856,13,3,1
857,3,355,1
858,355,359,1
859,359,2,1
860,2,1,1
861,1,346,1
862,346,349,1
863,349,640,1
864,640,636,1
865,636,633,1
866,633,629,1
867,629,626,1
868,626,624,1
869,624,606,1
870,606,602,1
871,602,594,1
872,11,97,1
873,97,93,1
874,93,88,1
875,88,10,1
876,10,9,1
877,9,442,1
878,442,928,1
879,928,925,1
880,925,922,1
881,922,920,1
882,920,917,1
883,917,914,1
884,914,700,1
885,700,703,1
886,703,642,1
887,261,685,1
888,685,826,1
889,826,829,1
890,829,272,1
891,2,6,1
892,6,55,1
893,55,52,1
894,52,5,1
895,26,297,1
896,297,299,1
897,299,302,1
898,302,305,1
899,305,29,1
900,29,308,1
901,308,531,1
902,531,534,1
903,534,750,1
904,750,263,1
905,263,832,1
906,832,798,1
907,798,801,1
908,801,284,1
909,272,951,1
910,951,281,1
911,281,278,1
912,278,277,1
913,11,97,1
914,97,93,1
915,93,88,1
916,88,10,1
917,10,9,1
918,9,442,1
919,442,928,1
920,928,925,1
921,925,922,1
922,922,920,1
923,920,917,1
924,917,914,1
925,914,700,1
926,700,703,1
927,703,642,1
928,254,468,1
929,468,471,1
930,471,474,1
931,474,762,1
932,762,266,1
933,27,300,1
934,300,303,1
935,303,306,1
936,306,309,1
937,309,243,1
938,243,312,1
939,312,244,1
940,442,928,1
941,928,925,1
942,925,922,1
943,922,727,1
944,727,724,1
945,724,653,1
946,653,650,1
947,650,646,1
948,646,645,1
949,244,313,1
950,313,310,1
951,310,307,1
952,307,304,1
953,304,28,1
954,28,301,1
955,301,519,1
956,519,522,1
957,522,738,1
958,738,260,1
959,260,678,1
960,678,259,1
961,6,233,2
962,233,230,2
963,230,9,2
964,9,500,2
965,500,439,2
966,439,339,2
967,339,328,2
968,328,323,2
969,323,903,1
970,903,900,1
971,900,417,1
972,325,405,1
973,405,618,1
974,618,621,1
975,621,659,1
976,659,656,1
977,656,653,1
978,653,603,1
979,603,606,1
980,606,604,1
981,264,836,1
982,836,284,1
983,284,281,1
984,281,946,1
985,946,271,1
986,256,763,1
987,763,716,1
988,716,713,1
989,713,697,1
990,697,264,1
991,264,694,1
992,694,691,1
993,691,688,1
994,688,685,1
995,685,261,1
996,261,682,1
997,682,679,1
998,679,676,1
999,676,259,1
1000,15,155,1
1001,155,151,1
1002,151,147,1
1003,147,144,1
1004,144,366,1
1005,366,342,1
1006,342,860,1
1007,245,322,1
1008,322,543,1
1009,543,546,1
1010,546,256,1
1011,3,47,1
1012,47,43,1
1013,43,7,1
1014,7,6,1
1015,6,55,1
1016,55,52,1
1017,52,930,1
1018,930,927,1
1019,927,924,1
1020,924,921,1
1021,921,919,1
1022,919,916,1
1023,916,913,1
1024,913,911,1
1025,911,908,1
1026,908,594,1
1027,407,439,1
1028,27,296,1
1029,296,294,1
1030,294,291,1
1031,291,289,1
1032,289,24,1
1033,24,644,1
1034,247,390,1
1035,390,443,1
1036,443,446,1
1037,446,449,1
1038,449,250,1
1039,250,452,1
1040,452,741,1
1041,741,744,1
1042,744,823,1
1043,823,271,1
1044,271,947,1
1045,947,281,1
1046,7,6,1
1047,6,233,1
1048,233,230,1
1049,230,550,1
1050,550,547,1
1051,547,505,1
1052,505,19,1
1053,514,909,1
1054,909,912,1
1055,912,704,1
1056,704,654,1
1057,654,656,1
1058,656,659,1
1059,659,772,1
1060,772,848,1
1061,848,851,1
1062,851,860,1
1063,26,517,1
1064,517,447,1
1065,447,450,1
1066,450,250,1
1067,245,317,1
1068,317,314,1
1069,314,311,1
1070,311,308,1
1071,308,29,1
1072,29,305,1
1073,305,302,1
1074,302,299,1
1075,299,520,1
1076,520,250,1
1077,250,739,1
1078,739,818,1
1079,818,821,1
1080,821,270,1
1081,19,183,1
1082,183,185,1
1083,185,187,1
1084,187,201,1
1085,201,278,1
1086,278,934,1
1087,934,778,1
1088,778,781,1
1089,781,269,1
1090,254,465,1
1091,465,462,1
1092,462,459,1
1093,459,456,1
1094,456,251,1
1095,251,453,1
1096,453,450,1
1097,450,447,1
1098,447,734,1
1099,734,259,1
1100,259,674,1
1101,674,810,1
1102,810,813,1
1103,813,268,1
1104,5,638,1
1105,638,864,1
1106,864,867,1
1107,867,664,1
1108,664,661,1
1109,661,660,1
1110,10,208,1
1111,208,205,1
1112,205,20,1
1113,20,15,1
1114,15,936,1
1115,936,933,1
1116,933,268,1
1117,16,126,1
1118,126,201,1
1119,201,203,1
1120,203,206,1
1121,206,209,1
1122,209,562,1
1123,562,495,1
1124,495,929,1
1125,929,926,1
1126,926,923,1
1127,923,728,1
1128,728,628,1
1129,628,625,1
1130,625,608,1
1131,5,638,1
1132,638,635,1
1133,635,632,1
1134,632,728,1
1135,442,640,1
1136,640,637,1
1137,19,105,1
1138,105,427,1
1139,427,388,1
1140,388,896,1
1141,896,899,1
1142,899,658,1
1143,658,655,1
1144,655,607,1
1145,607,667,1
1146,323,860,1
1147,29,308,1
1148,308,311,1
1149,311,314,1
1150,314,536,1
1151,536,254,1
1152,254,755,1
1153,755,834,1
1154,834,837,1
1155,837,285,1
1156,262,828,1
1157,828,949,1
1158,949,952,1
1159,952,280,1
1160,280,279,1
1161,253,464,1
1162,464,467,1
1163,467,470,1
1164,470,758,1
1165,758,265,1
1166,12,99,1
1167,99,95,1
1168,95,90,1
1169,90,85,1
1170,85,9,1
1171,9,442,1
1172,442,928,1
1173,928,925,1
1174,925,922,1
1175,922,629,1
1176,629,626,1
1177,626,624,1
1178,624,606,1
1179,606,874,1
1180,874,642,1
1181,642,644,1
1182,369,388,1
1183,388,619,1
1184,619,622,1
1185,622,658,1
1186,658,655,1
1187,655,705,1
1188,705,667,1
1189,667,910,1
1190,910,594,1
1191,594,514,1
1192,257,669,1
1193,669,672,1
1194,672,675,1
1195,675,259,1
1196,12,170,1
1197,170,164,1
1198,164,16,1
1199,274,286,1
1200,286,276,1
1201,20,205,1
1202,205,208,1
1203,208,10,1
1204,10,9,1
1205,9,442,1
1206,442,928,1
1207,928,925,1
1208,925,922,1
1209,922,728,1
1210,13,3,1
1211,3,355,1
1212,355,359,1
1213,359,7,1
1214,7,6,1
1215,6,55,1
1216,55,52,1
1217,52,930,1
1218,930,927,1
1219,927,924,1
1220,924,921,1
1221,921,629,1
1222,629,626,1
1223,626,624,1
1224,624,605,1
1225,605,604,1
1226,250,452,1
1227,452,455,1
1228,455,458,1
1229,458,746,1
1230,746,262,1
1231,262,828,1
1232,828,272,1
1233,323,851,1
1234,851,848,1
1235,848,772,1
1236,772,659,1
1237,659,656,1
1238,656,653,1
1239,367,369,1
1240,369,388,1
1241,388,896,1
1242,896,899,1
1243,899,513,1
1244,513,509,1
1245,509,705,1
1246,705,667,1
1247,369,388,1
1248,388,619,1
1249,619,622,1
1250,622,660,1
1251,13,11,1
1252,11,195,1
1253,195,192,1
1254,192,190,1
1255,190,188,1
1256,188,187,1
1257,187,185,1
1258,185,182,1
1259,182,438,1
1260,438,366,1
1261,366,342,1
1262,342,860,1
1263,860,849,1
1264,849,773,1
1265,281,284,1
1266,8,47,1
1267,47,43,1
1268,43,2,1
1269,2,1,1
1270,1,346,1
1271,346,349,1
1272,349,640,1
1273,640,636,1
1274,636,633,1
1275,633,629,1
1276,629,626,1
1277,626,624,1
1278,624,608,1
1279,342,860,1
1280,860,849,1
1281,849,773,1
1282,773,718,1
1283,718,711,1
1284,711,708,1
1285,708,653,1
1286,653,603,1
1287,603,700,1
1288,700,703,1
1289,703,644,1
1290,29,305,1
1291,305,302,1
1292,302,299,1
1293,299,520,1
1294,520,250,1
1295,250,739,1
1296,739,818,1
1297,818,821,1
1298,821,783,1
1299,783,269,1
1300,269,780,1
1301,780,777,1
1302,777,774,1
1303,774,383,1
1304,383,277,1
1305,5,597,1
1306,597,562,1
1307,562,21,1
1308,259,677,1
1309,677,680,1
1310,680,683,1
1311,683,823,1
1312,823,271,1
1313,251,743,1
1314,743,822,1
1315,822,825,1
1316,825,787,1
1317,787,270,1
1318,270,784,1
1319,784,781,1
1320,781,778,1
1321,778,775,1
1322,775,267,1
1323,325,342,1
1324,342,860,1
1325,4,3,1
1326,3,355,1
1327,355,359,1
1328,359,7,1
1329,7,6,1
1330,6,55,1
1331,55,52,1
1332,52,930,1
1333,930,927,1
1334,927,924,1
1335,924,921,1
1336,921,919,1
1337,919,916,1
1338,916,913,1
1339,913,911,1
1340,911,908,1
1341,908,594,1
1342,252,460,1
1343,460,463,1
1344,463,466,1
1345,466,754,1
1346,754,264,1
1347,264,836,1
1348,836,284,1
1349,284,275,1
1350,14,426,1
1351,426,617,1
1352,617,620,1
1353,620,660,1
1354,660,512,1
1355,512,509,1
1356,509,705,1
1357,705,667,1
1358,667,701,1
1359,701,642,1
1360,642,644,1
1361,27,296,1
1362,296,294,1
1363,294,291,1
1364,291,289,1
1365,289,24,1
1366,24,642,1
1367,273,285,1
1368,285,276,1
1369,251,743,1
1370,743,822,1
1371,822,825,1
1372,825,787,1
1373,787,270,1
1374,254,465,1
1375,465,462,1
1376,462,459,1
1377,459,456,1
1378,456,251,1
1379,251,743,1
1380,743,683,1
1381,683,680,1
1382,680,677,1
1383,677,259,1
1384,259,674,1
1385,674,671,1
1386,671,668,1
1387,668,257,1
1388,245,317,1
1389,317,314,1
1390,314,311,1
1391,311,308,1
1392,308,29,1
1393,29,529,1
1394,529,252,1
1395,257,380,1
1396,380,382,1
1397,382,385,1
1398,385,279,1
1399,279,280,1
1400,265,840,1
1401,840,285,1
1402,285,282,1
1403,12,136,1
1404,136,17,1
1405,2,7,1
1406,15,122,1
1407,122,119,1
1408,119,115,1
1409,115,111,1
1410,111,331,1
1411,331,907,1
1412,29,529,1
1413,529,458,1
1414,458,455,1
1415,455,742,1
1416,742,261,1
1417,3,355,1
1418,355,359,1
1419,359,7,1
1420,7,6,1
1421,20,15,1
1422,15,277,1
1423,245,317,1
1424,317,314,1
1425,314,311,1
1426,311,532,1
1427,532,253,1
1428,269,939,1
1429,939,279,1
1430,259,816,1
1431,816,937,1
1432,937,940,1
1433,940,278,1
1434,630,610,1
1435,610,613,1
1436,613,616,1
1437,616,773,1
1438,1,233,1
1439,233,230,1
1440,230,9,1
1441,9,500,1
1442,500,439,1
1443,439,339,1
1444,339,328,1
1445,328,342,1
1446,10,208,1
1447,208,205,1
1448,205,20,1
1449,259,677,1
1450,677,680,1
1451,680,683,1
1452,683,686,1
1453,686,262,1
1454,262,828,1
1455,828,949,1
1456,949,952,1
1457,952,284,1
1458,284,275,1
1459,637,634,1
1460,634,630,1
1461,630,726,1
1462,726,723,1
1463,723,653,1
1464,4,363,1
1465,363,98,1
1466,98,93,1
1467,93,88,1
1468,88,10,1
1469,10,9,1
1470,9,590,1
1471,590,418,1
1472,418,417,1
1473,25,477,1
1474,477,443,1
1475,443,446,1
1476,446,449,1
1477,449,250,1
1478,250,452,1
1479,452,455,1
1480,455,458,1
1481,458,461,1
1482,461,253,1
1483,253,464,1
1484,464,467,1
1485,467,470,1
1486,470,473,1
1487,473,256,1
1488,261,685,1
1489,685,262,1
1490,17,131,1
1491,131,128,1
1492,128,15,1
1493,15,122,1
1494,122,119,1
1495,119,115,1
1496,115,111,1
1497,111,331,1
1498,331,907,1
1499,14,426,1
1500,426,617,1
1501,617,620,1
1502,620,660,1
1503,660,512,1
1504,512,509,1
1505,509,705,1
1506,705,667,1
1507,667,701,1
1508,701,642,1
1509,642,645,1
1510,27,296,1
1511,296,294,1
1512,294,291,1
1513,291,289,1
1514,289,24,1
1515,24,642,1
1516,642,514,1
1517,11,97,1
1518,97,93,1
1519,93,88,1
1520,88,10,1
1521,10,9,1
1522,9,590,1
1523,590,418,1
1524,418,417,1
1525,256,763,1
1526,763,842,1
1527,842,845,1
1528,845,285,1
1529,285,282,1
1530,254,468,1
1531,468,471,1
1532,471,474,1
1533,474,256,1
1534,267,384,1
1535,384,278,1
1536,278,281,1
1537,281,946,1
1538,946,271,1
1539,667,607,1
1540,607,509,1
1541,509,513,1
1542,513,622,1
1543,622,619,1
1544,619,417,1
1545,417,369,1
1546,369,907,1
1547,326,416,1
1548,416,388,1
1549,26,297,1
1550,297,299,1
1551,299,302,1
1552,302,524,1
1553,524,251,1
1554,251,743,1
1555,743,822,1
1556,822,825,1
1557,825,946,1
1558,946,281,1
1559,254,465,1
1560,465,749,1
1561,749,752,1
1562,752,263,1
1563,367,338,1
1564,338,341,1
1565,341,439,1
1566,248,445,1
1567,445,447,1
1568,447,450,1
1569,450,453,1
1570,453,251,1
1571,251,456,1
1572,456,459,1
1573,459,462,1
1574,462,465,1
1575,465,254,1
1576,254,468,1
1577,468,757,1
1578,757,760,1
1579,760,839,1
1580,839,275,1
1581,275,276,1
1582,641,910,1
1583,910,667,1
1584,667,607,1
1585,607,655,1
1586,655,658,1
1587,658,771,1
1588,771,773,1
1589,16,126,1
1590,126,157,1
1591,157,153,1
1592,153,149,1
1593,149,145,1
1594,145,14,1
1595,14,328,1
1596,260,820,1
1597,820,941,1
1598,941,944,1
1599,944,282,1
1600,282,284,1
1601,262,689,1
1602,689,692,1
1603,692,695,1
1604,695,698,1
1605,698,265,1
1606,265,714,1
1607,714,266,1
1608,274,282,1
1609,282,279,1
1610,279,278,1
1611,12,136,1
1612,136,17,1
1613,247,390,1
1614,390,443,1
1615,443,446,1
1616,446,734,1
1617,734,259,1
1618,259,816,1
1619,816,269,1
1620,245,541,1
1621,541,757,1
1622,757,760,1
1623,760,839,1
1624,839,275,1
1625,275,804,1
1626,804,284,1
1627,10,88,1
1628,88,93,1
1629,93,98,1
1630,98,363,1
1631,363,13,1
1632,645,649,1
1633,649,652,1
1634,652,653,1
1635,19,105,1
1636,105,427,1
1637,427,388,1
1638,388,896,1
1639,896,899,1
1640,899,513,1
1641,513,509,1
1642,509,607,1
1643,607,667,1
1644,667,910,1
1645,910,594,1
1646,594,514,1
1647,250,739,2
1648,739,818,2
1649,818,821,2
1650,821,942,2
1651,942,280,2
1652,280,283,2
1653,283,273,2
1654,245,317,1
1655,317,535,1
1656,535,538,1
1657,538,254,1
1658,20,15,1
1659,15,936,1
1660,936,933,1
1661,933,780,1
1662,780,269,1
